id, timestamp, demand
1016527, 2021-02-01 00:00:45, 28220
1016528, 2021-02-01 00:05:40, 28076
1016529, 2021-02-01 00:10:40, 28162
1016530, 2021-02-01 00:15:40, 28178
1016531, 2021-02-01 00:20:41, 28201
1016532, 2021-02-01 00:25:39, 28136
1016533, 2021-02-01 00:30:41, 28014
1016534, 2021-02-01 00:35:39, 28134
1016535, 2021-02-01 00:40:40, 28430
1016536, 2021-02-01 00:45:40, 28567
1016537, 2021-02-01 00:50:39, 28627
1016538, 2021-02-01 00:55:40, 28642
1016539, 2021-02-01 01:00:42, 28603
1016540, 2021-02-01 01:05:39, 28537
1016541, 2021-02-01 01:10:40, 28689
1016542, 2021-02-01 01:15:40, 28557
1016543, 2021-02-01 01:20:39, 28446
1016544, 2021-02-01 01:25:40, 28422
1016545, 2021-02-01 01:30:40, 28286
1016546, 2021-02-01 01:35:39, 28203
1016547, 2021-02-01 01:40:40, 28155
1016548, 2021-02-01 01:45:39, 28096
1016549, 2021-02-01 01:50:43, 27890
1016550, 2021-02-01 01:55:40, 27930
1016551, 2021-02-01 02:00:40, 27878
1016552, 2021-02-01 02:05:39, 27796
1016553, 2021-02-01 02:10:40, 27730
1016554, 2021-02-01 02:15:41, 27649
1016555, 2021-02-01 02:20:40, 27607
1016556, 2021-02-01 02:25:40, 27482
1016557, 2021-02-01 02:30:39, 27364
1016558, 2021-02-01 02:35:38, 27303
1016559, 2021-02-01 02:40:39, 27276
1016560, 2021-02-01 02:45:41, 27251
1016561, 2021-02-01 02:50:39, 27194
1016562, 2021-02-01 02:55:40, 27193
1016563, 2021-02-01 03:00:41, 27318
1016564, 2021-02-01 03:05:39, 27373
1016565, 2021-02-01 03:10:40, 27411
1016566, 2021-02-01 03:15:39, 27392
1016567, 2021-02-01 03:20:40, 27479
1016568, 2021-02-01 03:25:39, 27564
1016569, 2021-02-01 03:30:39, 27550
1016570, 2021-02-01 03:35:40, 27484
1016571, 2021-02-01 03:40:40, 27470
1016572, 2021-02-01 03:45:39, 27432
1016573, 2021-02-01 03:50:40, 27384
1016574, 2021-02-01 03:55:39, 27347
1016575, 2021-02-01 04:00:40, 27278
1016576, 2021-02-01 04:05:40, 27284
1016577, 2021-02-01 04:10:39, 27420
1016578, 2021-02-01 04:15:40, 27476
1016579, 2021-02-01 04:20:40, 27522
1016580, 2021-02-01 04:25:39, 27539
1016581, 2021-02-01 04:30:41, 27473
1016582, 2021-02-01 04:35:39, 27495
1016583, 2021-02-01 04:40:39, 27618
1016584, 2021-02-01 04:45:39, 27715
1016585, 2021-02-01 04:50:40, 27763
1016586, 2021-02-01 04:55:39, 27796
1016587, 2021-02-01 05:00:39, 27726
1016588, 2021-02-01 05:05:39, 27720
1016589, 2021-02-01 05:10:39, 27794
1016590, 2021-02-01 05:15:40, 27814
1016591, 2021-02-01 05:20:39, 27728
1016592, 2021-02-01 05:25:39, 27685
1016593, 2021-02-01 05:30:39, 27781
1016594, 2021-02-01 05:35:39, 27874
1016595, 2021-02-01 05:40:41, 28045
1016596, 2021-02-01 05:45:39, 28339
1016597, 2021-02-01 05:50:39, 28586
1016598, 2021-02-01 05:55:39, 28814
1016599, 2021-02-01 06:00:40, 29109
1016600, 2021-02-01 06:05:39, 29459
1016601, 2021-02-01 06:10:44, 29752
1016602, 2021-02-01 06:15:39, 30146
1016603, 2021-02-01 06:20:40, 30535
1016604, 2021-02-01 06:25:40, 31029
1016605, 2021-02-01 06:30:41, 31541
1016606, 2021-02-01 06:35:39, 31939
1016607, 2021-02-01 06:40:39, 32367
1016608, 2021-02-01 06:45:39, 32801
1016609, 2021-02-01 06:50:41, 33126
1016610, 2021-02-01 06:55:40, 33455
1016611, 2021-02-01 07:00:39, 33950
1016612, 2021-02-01 07:05:39, 34375
1016613, 2021-02-01 07:10:39, 34552
1016614, 2021-02-01 07:15:39, 35211
1016615, 2021-02-01 07:20:39, 35714
1016616, 2021-02-01 07:25:39, 36014
1016617, 2021-02-01 07:30:40, 36352
1016618, 2021-02-01 07:35:40, 36587
1016619, 2021-02-01 07:40:41, 36726
1016620, 2021-02-01 07:45:39, 36943
1016621, 2021-02-01 07:50:40, 37150
1016622, 2021-02-01 07:55:40, 37383
1016623, 2021-02-01 08:00:39, 37658
1016624, 2021-02-01 08:05:40, 37968
1016625, 2021-02-01 08:10:40, 38445
1016626, 2021-02-01 08:15:39, 38858
1016627, 2021-02-01 08:20:40, 39232
1016628, 2021-02-01 08:25:41, 39523
1016629, 2021-02-01 08:30:41, 39833
1016630, 2021-02-01 08:35:40, 40126
1016631, 2021-02-01 08:40:41, 40380
1016632, 2021-02-01 08:45:40, 40475
1016633, 2021-02-01 08:50:40, 40633
1016634, 2021-02-01 08:55:39, 40656
1016635, 2021-02-01 09:00:41, 40821
1016636, 2021-02-01 09:05:41, 41129
1016637, 2021-02-01 09:10:41, 41277
1016638, 2021-02-01 09:15:40, 41477
1016639, 2021-02-01 09:20:39, 41507
1016640, 2021-02-01 09:25:40, 41556
1016641, 2021-02-01 09:30:40, 41646
1016642, 2021-02-01 09:35:39, 41619
1016643, 2021-02-01 09:40:40, 41606
1016644, 2021-02-01 09:45:40, 41608
1016645, 2021-02-01 09:50:41, 41664
1016646, 2021-02-01 09:55:40, 41682
1016647, 2021-02-01 10:00:40, 41677
1016648, 2021-02-01 10:05:40, 41656
1016649, 2021-02-01 10:10:40, 41635
1016650, 2021-02-01 10:15:40, 41626
1016651, 2021-02-01 10:20:41, 41577
1016652, 2021-02-01 10:25:39, 41579
1016653, 2021-02-01 10:30:40, 41546
1016654, 2021-02-01 10:35:39, 41559
1016655, 2021-02-01 10:40:42, 41585
1016656, 2021-02-01 10:45:40, 41602
1016657, 2021-02-01 10:50:44, 41542
1016658, 2021-02-01 10:55:39, 41557
1016659, 2021-02-01 11:00:40, 41506
1016660, 2021-02-01 11:05:39, 41479
1016661, 2021-02-01 11:10:39, 41480
1016662, 2021-02-01 11:15:41, 41421
1016663, 2021-02-01 11:20:48, 41355
1016664, 2021-02-01 11:25:38, 41329
1016665, 2021-02-01 11:30:44, 41318
1016666, 2021-02-01 11:35:39, 41358
1016667, 2021-02-01 11:40:40, 41505
1016668, 2021-02-01 11:45:39, 41449
1016669, 2021-02-01 11:50:40, 41482
1016670, 2021-02-01 11:55:39, 41513
1016671, 2021-02-01 12:00:42, 41581
1016672, 2021-02-01 12:05:39, 41650
1016673, 2021-02-01 12:10:45, 41942
1016674, 2021-02-01 12:15:39, 41987
1016675, 2021-02-01 12:20:45, 41991
1016676, 2021-02-01 12:25:39, 41999
1016677, 2021-02-01 12:30:42, 41971
1016678, 2021-02-01 12:35:39, 41742
1016679, 2021-02-01 12:40:41, 41782
1016680, 2021-02-01 12:45:40, 41732
1016681, 2021-02-01 12:50:41, 41658
1016682, 2021-02-01 12:55:39, 41686
1016683, 2021-02-01 13:00:40, 41565
1016684, 2021-02-01 13:05:39, 41460
1016685, 2021-02-01 13:10:40, 41419
1016686, 2021-02-01 13:15:38, 41524
1016687, 2021-02-01 13:20:41, 41527
1016688, 2021-02-01 13:25:38, 41576
1016689, 2021-02-01 13:30:42, 41539
1016690, 2021-02-01 13:35:41, 41407
1016691, 2021-02-01 13:40:48, 41183
1016692, 2021-02-01 13:45:39, 41445
1016693, 2021-02-01 13:50:41, 41542
1016694, 2021-02-01 13:55:39, 41556
1016695, 2021-02-01 14:00:39, 41402
1016696, 2021-02-01 14:05:38, 41306
1016697, 2021-02-01 14:10:38, 41304
1016698, 2021-02-01 14:15:40, 41312
1016699, 2021-02-01 14:20:42, 41256
1016700, 2021-02-01 14:25:39, 41285
1016701, 2021-02-01 14:30:46, 41282
1016702, 2021-02-01 14:35:39, 41194
1016703, 2021-02-01 14:40:40, 40894
1016704, 2021-02-01 14:45:40, 40925
1016705, 2021-02-01 14:50:43, 40941
1016706, 2021-02-01 14:55:38, 40958
1016707, 2021-02-01 15:00:40, 40847
1016708, 2021-02-01 15:05:42, 40801
1016709, 2021-02-01 15:10:39, 40978
1016710, 2021-02-01 15:15:41, 41194
1016711, 2021-02-01 15:20:51, 41266
1016712, 2021-02-01 15:25:47, 41331
1016713, 2021-02-01 15:30:40, 41388
1016714, 2021-02-01 15:35:46, 41496
1016715, 2021-02-01 15:40:45, 41747
1016716, 2021-02-01 15:46:09, 41864
1016717, 2021-02-01 15:50:53, 41944
1016718, 2021-02-01 15:56:05, 42123
1016719, 2021-02-01 16:00:51, 42158
1016720, 2021-02-01 16:06:03, 42215
1016721, 2021-02-01 16:10:43, 42244
1016722, 2021-02-01 16:15:52, 42309
1016723, 2021-02-01 16:21:13, 42485
1016724, 2021-02-01 16:25:39, 42617
1016725, 2021-02-01 16:30:50, 42775
1016726, 2021-02-01 16:35:54, 42850
1016727, 2021-02-01 16:40:49, 42776
1016728, 2021-02-01 16:45:39, 43048
1016729, 2021-02-01 16:50:41, 43416
1016730, 2021-02-01 16:55:42, 43576
1016731, 2021-02-01 17:01:01, 43754
1016732, 2021-02-01 17:05:41, 44035
1016733, 2021-02-01 17:10:41, 44379
1016734, 2021-02-01 17:15:40, 44489
1016735, 2021-02-01 17:20:41, 44576
1016736, 2021-02-01 17:25:43, 44848
1016737, 2021-02-01 17:31:10, 45089
1016738, 2021-02-01 17:35:40, 45177
1016739, 2021-02-01 17:41:06, 45250
1016740, 2021-02-01 17:45:48, 45287
1016741, 2021-02-01 17:50:42, 45278
1016742, 2021-02-01 17:56:09, 45299
1016743, 2021-02-01 18:00:44, 45098
1016744, 2021-02-01 18:05:40, 44997
1016745, 2021-02-01 18:10:42, 45049
1016746, 2021-02-01 18:15:40, 44946
1016747, 2021-02-01 18:20:44, 44848
1016748, 2021-02-01 18:25:41, 44707
1016749, 2021-02-01 18:30:40, 44574
1016750, 2021-02-01 18:35:40, 44519
1016751, 2021-02-01 18:40:40, 44554
1016752, 2021-02-01 18:45:39, 44773
1016753, 2021-02-01 18:50:40, 44713
1016754, 2021-02-01 18:55:41, 44564
1016755, 2021-02-01 19:00:39, 44217
1016756, 2021-02-01 19:05:40, 43979
1016757, 2021-02-01 19:10:41, 43474
1016758, 2021-02-01 19:15:39, 43246
1016759, 2021-02-01 19:20:44, 43060
1016760, 2021-02-01 19:25:40, 42680
1016761, 2021-02-01 19:30:41, 42395
1016762, 2021-02-01 19:35:39, 42051
1016763, 2021-02-01 19:40:39, 42059
1016764, 2021-02-01 19:45:43, 41765
1016765, 2021-02-01 19:50:44, 41566
1016766, 2021-02-01 19:55:41, 41376
1016767, 2021-02-01 20:00:47, 41099
1016768, 2021-02-01 20:05:43, 40800
1016769, 2021-02-01 20:10:41, 40869
1016770, 2021-02-01 20:15:41, 40864
1016771, 2021-02-01 20:20:46, 40708
1016772, 2021-02-01 20:25:41, 40469
1016773, 2021-02-01 20:30:42, 40115
1016774, 2021-02-01 20:35:39, 39904
1016775, 2021-02-01 20:40:41, 39671
1016776, 2021-02-01 20:45:41, 39381
1016777, 2021-02-01 20:50:41, 39022
1016778, 2021-02-01 20:55:41, 38638
1016779, 2021-02-01 21:00:41, 38423
1016780, 2021-02-01 21:05:39, 38228
1016781, 2021-02-01 21:10:41, 37983
1016782, 2021-02-01 21:15:39, 37685
1016783, 2021-02-01 21:20:43, 37245
1016784, 2021-02-01 21:25:40, 36940
1016785, 2021-02-01 21:30:40, 36554
1016786, 2021-02-01 21:35:39, 36236
1016787, 2021-02-01 21:40:39, 35911
1016788, 2021-02-01 21:45:39, 35527
1016789, 2021-02-01 21:50:43, 35172
1016790, 2021-02-01 21:55:41, 34921
1016791, 2021-02-01 22:00:41, 34741
