id, timestamp, demand
491128, 2016-02-01 00:00:06, 25186
491129, 2016-02-01 00:05:02, 25129
491130, 2016-02-01 00:10:02, 25411
491131, 2016-02-01 00:15:01, 25493
491132, 2016-02-01 00:20:01, 25492
491133, 2016-02-01 00:25:01, 25605
491134, 2016-02-01 00:30:03, 25742
491135, 2016-02-01 00:35:01, 25721
491136, 2016-02-01 00:40:02, 25893
491137, 2016-02-01 00:45:02, 25898
491138, 2016-02-01 00:50:01, 25967
491139, 2016-02-01 00:55:01, 26003
491140, 2016-02-01 01:00:06, 25996
491141, 2016-02-01 01:05:02, 25923
491142, 2016-02-01 01:10:02, 26135
491143, 2016-02-01 01:15:02, 26276
491144, 2016-02-01 01:20:03, 26413
491145, 2016-02-01 01:25:02, 26455
491146, 2016-02-01 01:30:02, 26439
491147, 2016-02-01 01:35:03, 26398
491148, 2016-02-01 01:40:01, 26380
491149, 2016-02-01 01:45:01, 26306
491150, 2016-02-01 01:50:02, 26180
491151, 2016-02-01 01:55:02, 26064
491152, 2016-02-01 02:00:05, 26000
491153, 2016-02-01 02:05:07, 25826
491154, 2016-02-01 02:10:03, 25879
491155, 2016-02-01 02:15:02, 25906
491156, 2016-02-01 02:20:03, 25796
491157, 2016-02-01 02:25:03, 25778
491158, 2016-02-01 02:30:03, 25701
491159, 2016-02-01 02:35:04, 25551
491160, 2016-02-01 02:40:02, 25649
491161, 2016-02-01 02:45:04, 25648
491162, 2016-02-01 02:50:02, 25553
491163, 2016-02-01 02:55:03, 25500
491164, 2016-02-01 03:00:03, 25360
491165, 2016-02-01 03:05:03, 25233
491166, 2016-02-01 03:10:03, 25415
491167, 2016-02-01 03:15:01, 25378
491168, 2016-02-01 03:20:02, 25283
491169, 2016-02-01 03:25:02, 25230
491170, 2016-02-01 03:30:02, 25157
491171, 2016-02-01 03:35:03, 25065
491172, 2016-02-01 03:40:02, 25004
491173, 2016-02-01 03:45:03, 24859
491174, 2016-02-01 03:50:01, 24738
491175, 2016-02-01 03:55:01, 24705
491176, 2016-02-01 04:00:04, 24636
491177, 2016-02-01 04:05:04, 24592
491178, 2016-02-01 04:10:02, 24611
491179, 2016-02-01 04:15:03, 24661
491180, 2016-02-01 04:20:02, 24609
491181, 2016-02-01 04:25:02, 24589
491182, 2016-02-01 04:30:03, 24500
491183, 2016-02-01 04:35:02, 24455
491184, 2016-02-01 04:40:02, 24485
491185, 2016-02-01 04:45:02, 24481
491186, 2016-02-01 04:50:02, 24505
491187, 2016-02-01 04:55:02, 24524
491188, 2016-02-01 05:00:03, 24605
491189, 2016-02-01 05:05:03, 24662
491190, 2016-02-01 05:10:02, 24782
491191, 2016-02-01 05:15:01, 25056
491192, 2016-02-01 05:20:03, 25147
491193, 2016-02-01 05:25:02, 25298
491194, 2016-02-01 05:30:01, 25467
491195, 2016-02-01 05:35:03, 25513
491196, 2016-02-01 05:40:01, 25645
491197, 2016-02-01 05:45:03, 25907
491198, 2016-02-01 05:50:02, 26151
491199, 2016-02-01 05:55:02, 26309
491200, 2016-02-01 06:00:02, 26504
491201, 2016-02-01 06:05:04, 26814
491202, 2016-02-01 06:10:01, 27390
491203, 2016-02-01 06:15:02, 28019
491204, 2016-02-01 06:20:01, 28311
491205, 2016-02-01 06:25:01, 28768
491206, 2016-02-01 06:30:02, 29199
491207, 2016-02-01 06:35:01, 29647
491208, 2016-02-01 06:40:02, 30163
491209, 2016-02-01 06:45:03, 30705
491210, 2016-02-01 06:50:02, 31260
491211, 2016-02-01 06:55:03, 31882
491212, 2016-02-01 07:00:06, 32572
491213, 2016-02-01 07:05:04, 33209
491214, 2016-02-01 07:10:01, 33931
491215, 2016-02-01 07:15:02, 34973
491216, 2016-02-01 07:20:03, 35626
491217, 2016-02-01 07:25:02, 36151
491218, 2016-02-01 07:30:02, 36631
491219, 2016-02-01 07:35:02, 36939
491220, 2016-02-01 07:40:02, 37101
491221, 2016-02-01 07:45:02, 37271
491222, 2016-02-01 07:50:03, 37503
491223, 2016-02-01 07:55:02, 37648
491224, 2016-02-01 08:00:03, 37763
491225, 2016-02-01 08:05:04, 37813
491226, 2016-02-01 08:10:01, 37950
491227, 2016-02-01 08:15:02, 38182
491228, 2016-02-01 08:20:02, 38168
491229, 2016-02-01 08:25:02, 38223
491230, 2016-02-01 08:30:02, 38257
491231, 2016-02-01 08:35:03, 38211
491232, 2016-02-01 08:40:02, 38149
491233, 2016-02-01 08:45:03, 38051
491234, 2016-02-01 08:50:04, 37989
491235, 2016-02-01 08:55:03, 37961
491236, 2016-02-01 09:00:02, 38039
491237, 2016-02-01 09:05:03, 38082
491238, 2016-02-01 09:10:03, 38334
491239, 2016-02-01 09:15:04, 38672
491240, 2016-02-01 09:20:03, 38889
491241, 2016-02-01 09:25:03, 38965
491242, 2016-02-01 09:30:03, 38948
491243, 2016-02-01 09:35:02, 38944
491244, 2016-02-01 09:40:02, 39014
491245, 2016-02-01 09:45:03, 38988
491246, 2016-02-01 09:50:01, 38963
491247, 2016-02-01 09:55:02, 38874
491248, 2016-02-01 10:00:02, 38803
491249, 2016-02-01 10:05:03, 38790
491250, 2016-02-01 10:10:03, 38837
491251, 2016-02-01 10:15:02, 38818
491252, 2016-02-01 10:20:05, 38751
491253, 2016-02-01 10:25:03, 38781
491254, 2016-02-01 10:30:03, 38844
491255, 2016-02-01 10:35:03, 38927
491256, 2016-02-01 10:40:02, 38984
491257, 2016-02-01 10:45:02, 38971
491258, 2016-02-01 10:50:02, 38922
491259, 2016-02-01 10:55:03, 38854
491260, 2016-02-01 11:00:06, 38903
491261, 2016-02-01 11:05:03, 38957
491262, 2016-02-01 11:10:03, 39153
491263, 2016-02-01 11:15:02, 39181
491264, 2016-02-01 11:20:04, 39213
491265, 2016-02-01 11:25:01, 39145
491266, 2016-02-01 11:30:02, 39149
491267, 2016-02-01 11:35:02, 39165
491268, 2016-02-01 11:40:02, 39266
491269, 2016-02-01 11:45:02, 39309
491270, 2016-02-01 11:50:02, 39250
491271, 2016-02-01 11:55:05, 39217
491272, 2016-02-01 12:00:06, 39160
491273, 2016-02-01 12:05:03, 39241
491274, 2016-02-01 12:10:04, 39352
491275, 2016-02-01 12:15:01, 39517
491276, 2016-02-01 12:20:02, 39374
491277, 2016-02-01 12:25:03, 39367
491278, 2016-02-01 12:30:01, 39231
491279, 2016-02-01 12:35:02, 39130
491280, 2016-02-01 12:40:05, 39122
491281, 2016-02-01 12:45:03, 39076
491282, 2016-02-01 12:50:02, 39000
491283, 2016-02-01 12:55:03, 38874
491284, 2016-02-01 13:00:02, 38730
491285, 2016-02-01 13:05:01, 38588
491286, 2016-02-01 13:10:01, 38624
491287, 2016-02-01 13:15:02, 38566
491288, 2016-02-01 13:20:05, 38553
491289, 2016-02-01 13:25:01, 38526
491290, 2016-02-01 13:30:03, 38463
491291, 2016-02-01 13:35:03, 38349
491292, 2016-02-01 13:40:02, 38366
491293, 2016-02-01 13:45:04, 38329
491294, 2016-02-01 13:50:02, 38264
491295, 2016-02-01 13:55:01, 38261
491296, 2016-02-01 14:00:03, 38182
491297, 2016-02-01 14:05:02, 38177
491298, 2016-02-01 14:10:02, 38336
491299, 2016-02-01 14:15:02, 38359
491300, 2016-02-01 14:20:04, 38322
491301, 2016-02-01 14:25:04, 38368
491302, 2016-02-01 14:30:05, 38289
491303, 2016-02-01 14:35:03, 38212
491304, 2016-02-01 14:40:05, 38131
491305, 2016-02-01 14:45:02, 38095
491306, 2016-02-01 14:50:02, 38047
491307, 2016-02-01 14:55:03, 38079
491308, 2016-02-01 15:00:03, 38116
491309, 2016-02-01 15:05:02, 38098
491310, 2016-02-01 15:10:01, 38151
491311, 2016-02-01 15:15:02, 38113
491312, 2016-02-01 15:20:03, 38070
491313, 2016-02-01 15:25:02, 38101
491314, 2016-02-01 15:30:03, 38162
491315, 2016-02-01 15:35:03, 38355
491316, 2016-02-01 15:40:01, 38499
491317, 2016-02-01 15:45:02, 38713
491318, 2016-02-01 15:50:01, 38945
491319, 2016-02-01 15:55:02, 39200
491320, 2016-02-01 16:00:04, 39415
491321, 2016-02-01 16:05:03, 39590
491322, 2016-02-01 16:10:01, 39765
491323, 2016-02-01 16:15:02, 39918
491324, 2016-02-01 16:20:03, 40156
491325, 2016-02-01 16:25:02, 40422
491326, 2016-02-01 16:30:04, 40685
491327, 2016-02-01 16:35:02, 40892
491328, 2016-02-01 16:40:02, 41246
491329, 2016-02-01 16:45:02, 41591
491330, 2016-02-01 16:50:01, 41863
491331, 2016-02-01 16:55:01, 42186
491332, 2016-02-01 17:00:02, 42541
491333, 2016-02-01 17:05:01, 42975
491334, 2016-02-01 17:10:01, 43492
491335, 2016-02-01 17:15:02, 43955
491336, 2016-02-01 17:20:02, 44373
491337, 2016-02-01 17:25:03, 44876
491338, 2016-02-01 17:30:02, 45502
491339, 2016-02-01 17:35:02, 45670
491340, 2016-02-01 17:40:02, 45876
491341, 2016-02-01 17:45:03, 45903
491342, 2016-02-01 17:50:01, 45857
491343, 2016-02-01 17:55:02, 45969
491344, 2016-02-01 18:00:04, 45775
491345, 2016-02-01 18:05:04, 45881
491346, 2016-02-01 18:10:02, 46080
491347, 2016-02-01 18:15:01, 46010
491348, 2016-02-01 18:20:02, 45852
491349, 2016-02-01 18:25:02, 45716
491350, 2016-02-01 18:30:02, 45546
491351, 2016-02-01 18:35:02, 45388
491352, 2016-02-01 18:40:02, 45362
491353, 2016-02-01 18:45:03, 45250
491354, 2016-02-01 18:50:02, 45015
491355, 2016-02-01 18:55:02, 44887
491356, 2016-02-01 19:00:03, 44713
491357, 2016-02-01 19:05:02, 44526
491358, 2016-02-01 19:10:01, 44352
491359, 2016-02-01 19:15:01, 44083
491360, 2016-02-01 19:20:04, 43701
491361, 2016-02-01 19:25:02, 43438
491362, 2016-02-01 19:30:01, 42996
491363, 2016-02-01 19:35:04, 42765
491364, 2016-02-01 19:40:02, 42684
491365, 2016-02-01 19:45:03, 42367
491366, 2016-02-01 19:50:02, 41997
491367, 2016-02-01 19:55:01, 41889
491368, 2016-02-01 20:00:04, 41541
491369, 2016-02-01 20:05:05, 41293
