id, timestamp, demand
71607, 2012-02-01 00:00:01, 36821
71608, 2012-02-01 00:05:01, 36771
71609, 2012-02-01 00:10:01, 37190
71610, 2012-02-01 00:15:03, 37356
71611, 2012-02-01 00:20:01, 37709
71612, 2012-02-01 00:25:06, 37977
71613, 2012-02-01 00:30:01, 38014
71614, 2012-02-01 00:35:01, 37948
71615, 2012-02-01 00:40:01, 38080
71616, 2012-02-01 00:45:01, 38175
71617, 2012-02-01 00:50:02, 38219
71618, 2012-02-01 00:55:01, 38187
71619, 2012-02-01 01:00:04, 38126
71620, 2012-02-01 01:05:07, 38085
71621, 2012-02-01 01:10:01, 38152
71622, 2012-02-01 01:15:08, 38070
71623, 2012-02-01 01:20:04, 37724
71624, 2012-02-01 01:25:01, 37585
71625, 2012-02-01 01:30:02, 37405
71626, 2012-02-01 01:35:08, 37233
71627, 2012-02-01 01:40:01, 37162
71628, 2012-02-01 01:45:10, 37043
71629, 2012-02-01 01:50:01, 36953
71630, 2012-02-01 01:55:01, 36904
71631, 2012-02-01 02:00:01, 36792
71632, 2012-02-01 02:05:36, 36860
71633, 2012-02-01 02:10:01, 36866
71634, 2012-02-01 02:15:07, 36926
71635, 2012-02-01 02:20:01, 36643
71636, 2012-02-01 02:25:10, 36640
71637, 2012-02-01 02:30:01, 36484
71638, 2012-02-01 02:35:59, 36459
71639, 2012-02-01 02:40:01, 36718
71640, 2012-02-01 02:45:07, 36805
71641, 2012-02-01 02:50:01, 36751
71642, 2012-02-01 02:55:03, 36745
71643, 2012-02-01 03:00:01, 36878
71644, 2012-02-01 03:05:07, 36777
71645, 2012-02-01 03:10:01, 37024
71646, 2012-02-01 03:15:01, 37052
71647, 2012-02-01 03:20:03, 37035
71648, 2012-02-01 03:25:08, 37108
71649, 2012-02-01 03:30:04, 36990
71650, 2012-02-01 03:35:09, 36816
71651, 2012-02-01 03:40:01, 36944
71652, 2012-02-01 03:45:05, 36884
71653, 2012-02-01 03:50:01, 36724
71654, 2012-02-01 03:55:01, 36418
71655, 2012-02-01 04:00:01, 36309
71656, 2012-02-01 04:05:01, 36024
71657, 2012-02-01 04:10:01, 35837
71658, 2012-02-01 04:15:08, 35823
71659, 2012-02-01 04:20:05, 35767
71660, 2012-02-01 04:25:01, 35739
71661, 2012-02-01 04:30:01, 35688
71662, 2012-02-01 04:35:09, 35746
71663, 2012-02-01 04:40:01, 35977
71664, 2012-02-01 04:45:01, 35961
71665, 2012-02-01 04:50:01, 35954
71666, 2012-02-01 04:55:05, 35977
71667, 2012-02-01 05:00:04, 35908
71668, 2012-02-01 05:05:23, 36039
71669, 2012-02-01 05:10:01, 36501
71670, 2012-02-01 05:15:05, 37081
71671, 2012-02-01 05:20:01, 37450
71672, 2012-02-01 05:25:06, 37521
71673, 2012-02-01 05:30:04, 37555
71674, 2012-02-01 05:35:14, 37653
71675, 2012-02-01 05:40:02, 38005
71676, 2012-02-01 05:45:05, 38180
71677, 2012-02-01 05:50:02, 38353
71678, 2012-02-01 05:55:05, 38420
71679, 2012-02-01 06:00:05, 38340
71680, 2012-02-01 06:05:09, 38814
71681, 2012-02-01 06:10:02, 39378
71682, 2012-02-01 06:15:04, 40145
71683, 2012-02-01 06:20:01, 40684
71684, 2012-02-01 06:25:05, 41157
71685, 2012-02-01 06:30:01, 41693
71686, 2012-02-01 06:35:08, 42211
71687, 2012-02-01 06:40:01, 42842
71688, 2012-02-01 06:45:06, 43420
71689, 2012-02-01 06:50:01, 44105
71690, 2012-02-01 06:55:03, 44889
71691, 2012-02-01 07:00:01, 45607
71692, 2012-02-01 07:05:09, 45757
71693, 2012-02-01 07:10:01, 45903
71694, 2012-02-01 07:15:03, 46209
71695, 2012-02-01 07:20:01, 46734
71696, 2012-02-01 07:25:07, 47424
71697, 2012-02-01 07:30:01, 48040
71698, 2012-02-01 07:35:08, 48515
71699, 2012-02-01 07:40:01, 48622
71700, 2012-02-01 07:45:02, 48716
71701, 2012-02-01 07:50:02, 48792
71702, 2012-02-01 07:55:06, 48922
71703, 2012-02-01 08:00:01, 49041
71704, 2012-02-01 08:05:09, 49180
