id, timestamp, demand
701219, 2018-02-01 00:00:33, 28689
701220, 2018-02-01 00:05:33, 28574
701221, 2018-02-01 00:10:33, 28629
701222, 2018-02-01 00:15:33, 28683
701223, 2018-02-01 00:20:33, 28749
701224, 2018-02-01 00:25:33, 28788
701225, 2018-02-01 00:30:34, 28790
701226, 2018-02-01 00:35:33, 28970
701227, 2018-02-01 00:40:33, 29269
701228, 2018-02-01 00:45:33, 29435
701229, 2018-02-01 00:50:33, 29518
701230, 2018-02-01 00:55:33, 29594
701231, 2018-02-01 01:00:33, 29587
701232, 2018-02-01 01:05:34, 29629
701233, 2018-02-01 01:10:33, 29715
701234, 2018-02-01 01:15:33, 29555
701235, 2018-02-01 01:20:33, 29470
701236, 2018-02-01 01:25:34, 29410
701237, 2018-02-01 01:30:33, 29251
701238, 2018-02-01 01:35:33, 29258
701239, 2018-02-01 01:40:33, 29202
701240, 2018-02-01 01:45:33, 29098
701241, 2018-02-01 01:50:33, 29051
701242, 2018-02-01 01:55:33, 28965
701243, 2018-02-01 02:00:33, 28864
701244, 2018-02-01 02:05:34, 28892
701245, 2018-02-01 02:10:33, 28985
701246, 2018-02-01 02:15:34, 28931
701247, 2018-02-01 02:20:33, 29016
701248, 2018-02-01 02:25:34, 29065
701249, 2018-02-01 02:30:33, 28990
701250, 2018-02-01 02:35:33, 28949
701251, 2018-02-01 02:40:33, 29038
701252, 2018-02-01 02:45:33, 29022
701253, 2018-02-01 02:50:34, 28994
701254, 2018-02-01 02:55:33, 28840
701255, 2018-02-01 03:00:33, 28683
701256, 2018-02-01 03:05:33, 28557
701257, 2018-02-01 03:10:33, 28620
701258, 2018-02-01 03:15:34, 28582
701259, 2018-02-01 03:20:33, 28479
701260, 2018-02-01 03:25:34, 28336
701261, 2018-02-01 03:30:33, 28119
701262, 2018-02-01 03:35:32, 27979
701263, 2018-02-01 03:40:34, 27956
701264, 2018-02-01 03:45:33, 27862
701265, 2018-02-01 03:50:33, 27785
701266, 2018-02-01 03:55:33, 27726
701267, 2018-02-01 04:00:33, 27770
701268, 2018-02-01 04:05:34, 27841
701269, 2018-02-01 04:10:37, 27834
701270, 2018-02-01 04:15:33, 27692
701271, 2018-02-01 04:20:34, 27692
701272, 2018-02-01 04:25:33, 27516
701273, 2018-02-01 04:30:33, 27501
701274, 2018-02-01 04:35:33, 27542
701275, 2018-02-01 04:40:33, 27565
701276, 2018-02-01 04:45:33, 27589
701277, 2018-02-01 04:50:33, 27632
701278, 2018-02-01 04:55:32, 27668
701279, 2018-02-01 05:00:33, 27730
701280, 2018-02-01 05:05:33, 27848
701281, 2018-02-01 05:10:33, 28078
701282, 2018-02-01 05:15:33, 28375
701283, 2018-02-01 05:20:33, 28526
701284, 2018-02-01 05:25:33, 28654
701285, 2018-02-01 05:30:33, 28756
701286, 2018-02-01 05:35:34, 28918
701287, 2018-02-01 05:40:32, 28984
701288, 2018-02-01 05:45:33, 28995
701289, 2018-02-01 05:50:33, 29236
701290, 2018-02-01 05:55:34, 29536
701291, 2018-02-01 06:00:33, 29695
701292, 2018-02-01 06:05:34, 29937
701293, 2018-02-01 06:10:33, 30928
701294, 2018-02-01 06:15:33, 31630
701295, 2018-02-01 06:20:33, 31930
701296, 2018-02-01 06:25:34, 32177
701297, 2018-02-01 06:30:34, 32415
701298, 2018-02-01 06:35:33, 32813
701299, 2018-02-01 06:40:33, 33124
701300, 2018-02-01 06:45:33, 33614
701301, 2018-02-01 06:50:33, 34257
701302, 2018-02-01 06:55:33, 34800
701303, 2018-02-01 07:00:33, 35553
701304, 2018-02-01 07:05:33, 36178
701305, 2018-02-01 07:10:33, 36785
701306, 2018-02-01 07:15:34, 38336
701307, 2018-02-01 07:20:33, 38336
701308, 2018-02-01 07:25:33, 38910
701309, 2018-02-01 07:30:33, 39301
701310, 2018-02-01 07:35:33, 39517
701311, 2018-02-01 07:40:33, 39536
701312, 2018-02-01 07:45:33, 39680
701313, 2018-02-01 07:50:34, 39918
701314, 2018-02-01 07:55:34, 40072
701315, 2018-02-01 08:00:33, 40022
701316, 2018-02-01 08:05:39, 39923
701317, 2018-02-01 08:10:33, 40011
701318, 2018-02-01 08:15:34, 40279
701319, 2018-02-01 08:20:33, 40389
701320, 2018-02-01 08:25:34, 40525
701321, 2018-02-01 08:30:33, 40441
701322, 2018-02-01 08:35:33, 40359
701323, 2018-02-01 08:40:33, 40305
701324, 2018-02-01 08:45:34, 40119
701325, 2018-02-01 08:50:33, 39977
701326, 2018-02-01 08:55:33, 40017
701327, 2018-02-01 09:00:34, 40092
701328, 2018-02-01 09:05:34, 40091
701329, 2018-02-01 09:10:33, 40192
701330, 2018-02-01 09:15:34, 40223
701331, 2018-02-01 09:20:33, 40230
701332, 2018-02-01 09:25:33, 40130
701333, 2018-02-01 09:30:34, 40046
701334, 2018-02-01 09:35:34, 39980
701335, 2018-02-01 09:40:32, 39913
701336, 2018-02-01 09:45:33, 39765
701337, 2018-02-01 09:50:33, 39676
701338, 2018-02-01 09:55:34, 39604
701339, 2018-02-01 10:00:33, 39447
701340, 2018-02-01 10:05:33, 39319
701341, 2018-02-01 10:10:33, 39146
701342, 2018-02-01 10:15:34, 38974
701343, 2018-02-01 10:20:33, 38772
701344, 2018-02-01 10:25:33, 38682
701345, 2018-02-01 10:30:33, 38593
701346, 2018-02-01 10:35:33, 38382
701347, 2018-02-01 10:40:33, 38200
701348, 2018-02-01 10:45:33, 37986
701349, 2018-02-01 10:50:34, 37809
701350, 2018-02-01 10:55:33, 37677
701351, 2018-02-01 11:00:34, 37668
701352, 2018-02-01 11:05:33, 37664
701353, 2018-02-01 11:10:33, 37759
701354, 2018-02-01 11:15:33, 37801
701355, 2018-02-01 11:20:32, 37666
701356, 2018-02-01 11:25:33, 37698
701357, 2018-02-01 11:30:34, 37611
701358, 2018-02-01 11:35:33, 37574
701359, 2018-02-01 11:40:33, 37588
701360, 2018-02-01 11:45:35, 37465
701361, 2018-02-01 11:50:33, 37469
701362, 2018-02-01 11:55:33, 37435
701363, 2018-02-01 12:00:34, 37433
701364, 2018-02-01 12:05:33, 37431
701365, 2018-02-01 12:10:34, 37669
701366, 2018-02-01 12:15:33, 37839
701367, 2018-02-01 12:20:33, 37869
701368, 2018-02-01 12:25:34, 37851
701369, 2018-02-01 12:30:34, 37818
701370, 2018-02-01 12:35:33, 37917
701371, 2018-02-01 12:40:33, 37821
701372, 2018-02-01 12:45:33, 37744
701373, 2018-02-01 12:50:33, 37759
701374, 2018-02-01 12:55:33, 37737
701375, 2018-02-01 13:00:34, 37727
701376, 2018-02-01 13:05:33, 37832
701377, 2018-02-01 13:10:33, 37885
701378, 2018-02-01 13:15:33, 37966
701379, 2018-02-01 13:20:33, 38049
701380, 2018-02-01 13:25:32, 38130
701381, 2018-02-01 13:30:33, 38134
701382, 2018-02-01 13:35:33, 38049
701383, 2018-02-01 13:40:32, 38061
701384, 2018-02-01 13:45:33, 38288
701385, 2018-02-01 13:50:33, 38283
701386, 2018-02-01 13:55:34, 38232
701387, 2018-02-01 14:00:33, 38231
701388, 2018-02-01 14:05:34, 38444
701389, 2018-02-01 14:10:33, 38582
