id, timestamp, demand
394517, 2015-03-01 00:00:07, 27027
394518, 2015-03-01 00:05:02, 26846
394519, 2015-03-01 00:10:02, 26970
394520, 2015-03-01 00:15:02, 26966
394521, 2015-03-01 00:20:03, 27003
394522, 2015-03-01 00:25:01, 26953
394523, 2015-03-01 00:30:01, 26782
394524, 2015-03-01 00:35:02, 26735
394525, 2015-03-01 00:40:01, 27031
394526, 2015-03-01 00:45:01, 27184
394527, 2015-03-01 00:50:02, 27437
394528, 2015-03-01 00:55:02, 27506
394529, 2015-03-01 01:00:03, 27463
394530, 2015-03-01 01:05:02, 27351
394531, 2015-03-01 01:10:06, 27433
394532, 2015-03-01 01:15:01, 27293
394533, 2015-03-01 01:20:02, 27136
394534, 2015-03-01 01:25:02, 27006
394535, 2015-03-01 01:30:03, 26842
394536, 2015-03-01 01:35:03, 26654
394537, 2015-03-01 01:40:02, 26719
394538, 2015-03-01 01:45:02, 26825
394539, 2015-03-01 01:50:01, 26853
394540, 2015-03-01 01:55:01, 26885
394541, 2015-03-01 02:00:01, 26773
394542, 2015-03-01 02:05:02, 26624
394543, 2015-03-01 02:10:06, 26670
394544, 2015-03-01 02:15:01, 26586
394545, 2015-03-01 02:20:03, 26512
394546, 2015-03-01 02:25:01, 26369
394547, 2015-03-01 02:30:02, 26293
394548, 2015-03-01 02:35:02, 26415
394549, 2015-03-01 02:40:02, 26491
394550, 2015-03-01 02:45:03, 26352
394551, 2015-03-01 02:50:04, 26410
394552, 2015-03-01 02:55:03, 26257
394553, 2015-03-01 03:00:03, 26110
394554, 2015-03-01 03:05:03, 26049
394555, 2015-03-01 03:10:01, 26086
394556, 2015-03-01 03:15:02, 26073
394557, 2015-03-01 03:20:06, 26050
394558, 2015-03-01 03:25:02, 26036
394559, 2015-03-01 03:30:02, 25926
394560, 2015-03-01 03:35:05, 25766
394561, 2015-03-01 03:40:02, 25741
394562, 2015-03-01 03:45:02, 25606
394563, 2015-03-01 03:50:06, 25547
394564, 2015-03-01 03:55:02, 25441
394565, 2015-03-01 04:00:04, 25337
394566, 2015-03-01 04:05:12, 25198
394567, 2015-03-01 04:10:02, 25134
394568, 2015-03-01 04:15:02, 24967
394569, 2015-03-01 04:20:04, 25101
394570, 2015-03-01 04:25:04, 25060
394571, 2015-03-01 04:30:01, 25038
394572, 2015-03-01 04:35:06, 24956
394573, 2015-03-01 04:40:01, 24987
394574, 2015-03-01 04:45:02, 24986
394575, 2015-03-01 04:50:02, 24910
394576, 2015-03-01 04:55:02, 24840
394577, 2015-03-01 05:00:01, 24845
394578, 2015-03-01 05:05:04, 24848
394579, 2015-03-01 05:10:01, 24883
394580, 2015-03-01 05:15:02, 24860
394581, 2015-03-01 05:20:04, 24895
394582, 2015-03-01 05:25:02, 24934
394583, 2015-03-01 05:30:02, 24935
394584, 2015-03-01 05:35:02, 24876
394585, 2015-03-01 05:40:01, 24938
394586, 2015-03-01 05:45:02, 24957
394587, 2015-03-01 05:50:01, 24971
394588, 2015-03-01 05:55:02, 25054
394589, 2015-03-01 06:00:04, 25115
394590, 2015-03-01 06:05:02, 25201
394591, 2015-03-01 06:10:02, 25447
394592, 2015-03-01 06:15:02, 25677
394593, 2015-03-01 06:20:03, 25855
394594, 2015-03-01 06:25:01, 25993
394595, 2015-03-01 06:30:11, 26094
394596, 2015-03-01 06:35:02, 26142
394597, 2015-03-01 06:40:01, 26117
394598, 2015-03-01 06:45:02, 26149
394599, 2015-03-01 06:50:03, 26124
394600, 2015-03-01 06:55:01, 26095
394601, 2015-03-01 07:00:01, 26193
394602, 2015-03-01 07:05:02, 26218
394603, 2015-03-01 07:10:02, 26212
394604, 2015-03-01 07:15:01, 26169
394605, 2015-03-01 07:20:03, 26098
394606, 2015-03-01 07:25:01, 26035
394607, 2015-03-01 07:30:01, 25984
394608, 2015-03-01 07:35:02, 25798
394609, 2015-03-01 07:40:02, 25548
394610, 2015-03-01 07:45:01, 25635
394611, 2015-03-01 07:50:02, 25655
394612, 2015-03-01 07:55:02, 25780
394613, 2015-03-01 08:00:01, 25959
394614, 2015-03-01 08:05:02, 26270
394615, 2015-03-01 08:10:02, 26236
394616, 2015-03-01 08:15:03, 26500
394617, 2015-03-01 08:20:07, 26750
394618, 2015-03-01 08:25:02, 26985
394619, 2015-03-01 08:30:03, 27174
394620, 2015-03-01 08:35:02, 27431
394621, 2015-03-01 08:40:01, 27645
394622, 2015-03-01 08:45:02, 27860
394623, 2015-03-01 08:50:02, 28043
394624, 2015-03-01 08:55:01, 28258
394625, 2015-03-01 09:00:02, 28508
394626, 2015-03-01 09:05:02, 29096
394627, 2015-03-01 09:10:02, 29103
394628, 2015-03-01 09:15:02, 29785
394629, 2015-03-01 09:20:02, 29741
394630, 2015-03-01 09:25:01, 29801
394631, 2015-03-01 09:30:04, 29928
394632, 2015-03-01 09:35:02, 30094
394633, 2015-03-01 09:40:02, 30275
394634, 2015-03-01 09:45:02, 30460
394635, 2015-03-01 09:50:02, 30603
394636, 2015-03-01 09:55:02, 30603
394637, 2015-03-01 10:00:02, 30772
394638, 2015-03-01 10:05:02, 30896
394639, 2015-03-01 10:10:05, 31101
394640, 2015-03-01 10:15:02, 31314
394641, 2015-03-01 10:20:03, 31418
394642, 2015-03-01 10:25:03, 31421
394643, 2015-03-01 10:30:02, 31505
394644, 2015-03-01 10:35:03, 31493
394645, 2015-03-01 10:40:01, 31572
394646, 2015-03-01 10:45:01, 31628
394647, 2015-03-01 10:50:03, 31627
394648, 2015-03-01 10:55:02, 31710
394649, 2015-03-01 11:00:02, 31743
394650, 2015-03-01 11:05:02, 31713
394651, 2015-03-01 11:10:05, 31898
394652, 2015-03-01 11:15:01, 31890
394653, 2015-03-01 11:20:07, 31997
394654, 2015-03-01 11:25:02, 32101
394655, 2015-03-01 11:30:04, 32224
394656, 2015-03-01 11:35:03, 32262
394657, 2015-03-01 11:40:01, 32384
394658, 2015-03-01 11:45:02, 32422
394659, 2015-03-01 11:50:03, 32483
394660, 2015-03-01 11:55:03, 32672
394661, 2015-03-01 12:00:01, 32644
394662, 2015-03-01 12:05:02, 32638
394663, 2015-03-01 12:10:02, 32754
394664, 2015-03-01 12:15:02, 32886
394665, 2015-03-01 12:20:06, 33004
394666, 2015-03-01 12:25:02, 33117
394667, 2015-03-01 12:30:05, 33099
394668, 2015-03-01 12:35:04, 33167
394669, 2015-03-01 12:40:02, 33224
394670, 2015-03-01 12:45:02, 33151
394671, 2015-03-01 12:50:02, 33161
394672, 2015-03-01 12:55:01, 33255
394673, 2015-03-01 13:00:02, 33506
394674, 2015-03-01 13:05:02, 33609
394675, 2015-03-01 13:10:02, 33613
394676, 2015-03-01 13:15:03, 33588
394677, 2015-03-01 13:20:02, 33570
394678, 2015-03-01 13:25:02, 33611
394679, 2015-03-01 13:30:02, 33560
394680, 2015-03-01 13:35:02, 33591
394681, 2015-03-01 13:40:01, 33675
394682, 2015-03-01 13:45:02, 33675
394683, 2015-03-01 13:50:02, 33599
394684, 2015-03-01 13:55:02, 33496
394685, 2015-03-01 14:00:03, 33465
394686, 2015-03-01 14:05:02, 33570
394687, 2015-03-01 14:10:05, 33769
394688, 2015-03-01 14:15:02, 34006
394689, 2015-03-01 14:20:02, 34107
394690, 2015-03-01 14:25:01, 34256
394691, 2015-03-01 14:30:03, 34270
394692, 2015-03-01 14:35:04, 34314
394693, 2015-03-01 14:40:02, 34470
394694, 2015-03-01 14:45:02, 34662
394695, 2015-03-01 14:50:02, 34730
394696, 2015-03-01 14:55:02, 34840
394697, 2015-03-01 15:00:04, 34884
394698, 2015-03-01 15:05:03, 35042
394699, 2015-03-01 15:10:02, 35265
394700, 2015-03-01 15:15:01, 35279
394701, 2015-03-01 15:20:02, 35266
394702, 2015-03-01 15:25:02, 35384
394703, 2015-03-01 15:30:03, 35443
394704, 2015-03-01 15:35:02, 35571
394705, 2015-03-01 15:40:02, 35726
394706, 2015-03-01 15:45:02, 35707
394707, 2015-03-01 15:50:02, 35770
394708, 2015-03-01 15:55:03, 36074
394709, 2015-03-01 16:00:02, 36174
394710, 2015-03-01 16:05:01, 36320
394711, 2015-03-01 16:10:01, 36244
394712, 2015-03-01 16:15:02, 36299
394713, 2015-03-01 16:20:03, 36290
394714, 2015-03-01 16:25:01, 36331
394715, 2015-03-01 16:30:02, 36493
394716, 2015-03-01 16:35:02, 36557
394717, 2015-03-01 16:40:02, 36624
394718, 2015-03-01 16:45:02, 36687
394719, 2015-03-01 16:50:02, 37025
394720, 2015-03-01 16:55:01, 37453
394721, 2015-03-01 17:00:01, 37818
394722, 2015-03-01 17:05:02, 38090
394723, 2015-03-01 17:10:01, 38382
394724, 2015-03-01 17:15:02, 38625
394725, 2015-03-01 17:20:02, 38848
394726, 2015-03-01 17:25:03, 39116
394727, 2015-03-01 17:30:03, 39316
394728, 2015-03-01 17:35:02, 39514
394729, 2015-03-01 17:40:03, 39782
394730, 2015-03-01 17:45:03, 40090
394731, 2015-03-01 17:50:03, 40447
394732, 2015-03-01 17:55:02, 40750
394733, 2015-03-01 18:00:06, 41014
394734, 2015-03-01 18:05:02, 41373
394735, 2015-03-01 18:10:04, 41898
394736, 2015-03-01 18:15:02, 42216
394737, 2015-03-01 18:20:04, 42373
394738, 2015-03-01 18:25:02, 42356
394739, 2015-03-01 18:30:03, 42296
394740, 2015-03-01 18:35:02, 42256
394741, 2015-03-01 18:40:01, 42364
394742, 2015-03-01 18:45:02, 42320
394743, 2015-03-01 18:50:03, 42196
